,code,name,pre_close,volunit,decimal_point
527,000595,*ST宝实,4610.015000104904,100.0,2.0
528,000596,古井贡酒,222.66000366210938,100.0,2.0
529,000597,东北制药,4.949999809265137,100.0,2.0
530,000598,兴蓉环境,5.239999771118164,100.0,2.0
531,000599,青岛双星,4.170000076293945,100.0,2.0
532,000600,建投能源,4.949999809265137,100.0,2.0
533,000601,韶能股份,5.489999771118164,100.0,2.0
534,000603,盛达资源,1192.0249996185303,100.0,2.0
535,000605,渤海股份,5.329999923706055,100.0,2.0
536,000606,ST顺利,1538.0150001049042,100.0,2.0
537,000607,华媒控股,6658.005000114441,100.0,2.0
538,000608,阳光股份,6210.0043749809265,100.0,2.0
539,000609,*ST中迪,4290.0131249427795,100.0,2.0
540,000610,西安旅游,552.045000076294,100.0,2.0
541,000611,*ST天首,7234.01437497139,100.0,2.0
542,000612,焦作万方,7.050000190734863,100.0,2.0
543,000613,*ST东海A,7042.00125002861,100.0,2.0
544,000615,奥园美谷,21.760000228881836,100.0,2.0
545,000616,ST海投,1.9199999570846558,100.0,2.0
546,000617,中油资本,6.010000228881836,100.0,2.0
547,000619,海螺型材,5.360000133514404,100.0,2.0
548,000620,新华联,1666.0037500858307,100.0,2.0
549,000622,恒立实业,6018.0112500190735,100.0,2.0
550,000623,吉林敖东,1864.0200004577637,100.0,2.0
551,000625,长安汽车,25.899999618530273,100.0,2.0
552,000626,远大控股,17.299999237060547,100.0,2.0
553,000627,天茂集团,6594.010624885559,100.0,2.0
554,000628,高新发展,72.0600004196167,100.0,2.0
555,000629,攀钢钒钛,1090.0143749713898,100.0,2.0
556,000630,铜陵有色,2818.0125000476837,100.0,2.0
557,000631,顺发恒业,4994.0112500190735,100.0,2.0
558,000632,三木集团,6338.0131249427795,100.0,2.0
559,000633,合金投资,6.519999980926514,100.0,2.0
560,000635,英 力 特,728.0375003814697,100.0,2.0
561,000636,风华高科,27.989999771118164,100.0,2.0
562,000637,茂化实华,7682.015000104904,100.0,2.0
563,000638,*ST万方,5.099999904632568,100.0,2.0
564,000639,西王食品,5.900000095367432,100.0,2.0
565,000650,仁和药业,792.017499923706,100.0,2.0
566,000651,格力电器,336.1699981689453,100.0,2.0
567,000652,泰达股份,4.25,100.0,2.0
568,000655,金岭矿业,488.01500034332275,100.0,2.0
569,000656,金科股份,5.78000020980835,100.0,2.0
570,000657,中钨高新,312.0325002670288,100.0,2.0
571,000659,珠海中富,5122.009999990463,100.0,2.0
572,000661,长春高新,385.32000732421875,100.0,2.0
573,000663,*ST永林,1096.0299997329712,100.0,2.0
574,000665,湖北广电,8194.019999980927,100.0,2.0
575,000666,经纬纺机,7.96999979019165,100.0,2.0
576,000667,美好置业,1.7000000476837158,100.0,2.0
577,000668,荣丰控股,17.600000381469727,100.0,2.0
578,000669,*ST金鸿,1154.008749961853,100.0,2.0
579,000671,阳 光 城,5.289999961853027,100.0,2.0
580,000672,上峰水泥,17.360000610351562,100.0,2.0
581,000673,*ST当代,1.9199999570846558,100.0,2.0
582,000676,智度股份,5.949999809265137,100.0,2.0
583,000677,恒天海龙,3586.005000114441,100.0,2.0
584,000678,襄阳轴承,5.099999904632568,100.0,2.0
585,000679,大连友谊,4.119999885559082,100.0,2.0
586,000680,山推股份,7810.013750076294,100.0,2.0
587,000681,视觉中国,1288.0299997329712,100.0,2.0
588,000682,东方电子,4.78000020980835,100.0,2.0
589,000683,远兴能源,4.53000020980835,100.0,2.0
590,000685,中山公用,40.03499984741211,100.0,2.0
591,000686,东北证券,120.0024995803833,100.0,2.0
592,000687,*ST华讯,642.013750076294,100.0,2.0
593,000688,国城矿业,200.0299997329712,100.0,2.0
594,000690,宝新能源,5.150000095367432,100.0,2.0
595,000691,亚太实业,5.199999809265137,100.0,2.0
596,000692,惠天热电,5762.013750076294,100.0,2.0
597,000695,滨海能源,5.989999771118164,100.0,2.0
598,000697,炼石航空,88.03750038146973,100.0,2.0
599,000698,沈阳化工,6.679999828338623,100.0,2.0
600,000700,模塑科技,5.590000152587891,100.0,2.0
601,000701,厦门信达,5.78000020980835,100.0,2.0
602,000702,正虹科技,4.840000152587891,100.0,2.0
603,000703,恒逸石化,1048.017499923706,100.0,2.0
604,000705,浙江震元,7.300000190734863,100.0,2.0
605,000707,*ST双环,7810.003750085831,100.0,2.0
606,000708,中信特钢,21.3799991607666,100.0,2.0
607,000709,河钢股份,1730.0081250667572,100.0,2.0
608,000710,贝瑞基因,30.34000015258789,100.0,2.0
609,000711,京蓝科技,2690.0037500858307,100.0,2.0
610,000712,锦龙股份,17.059999465942383,100.0,2.0
611,000713,丰乐种业,216.05749988555908,100.0,2.0
612,000715,中兴商业,4.929999828338623,100.0,2.0
613,000716,黑芝麻,5250.008749961853,100.0,2.0
614,000717,韶钢松山,4.559999942779541,100.0,2.0
615,000718,苏宁环球,24.047499656677246,100.0,2.0
616,000719,中原传媒,6.880000114440918,100.0,2.0
617,000720,新能泰山,4.090000152587891,100.0,2.0
618,000721,西安饮食,4.320000171661377,100.0,2.0
619,000722,湖南发展,7.150000095367432,100.0,2.0
620,000723,美锦能源,7.889999866485596,100.0,2.0
621,000725,京东方Ａ,6.190000057220459,100.0,2.0
622,000726,鲁 泰Ａ,6.0,100.0,2.0
623,000727,冠捷科技,2562.005000114441,100.0,2.0
624,000728,国元证券,7.869999885559082,100.0,2.0
625,000729,燕京啤酒,7.269999980926514,100.0,2.0
626,000731,四川美丰,5.380000114440918,100.0,2.0
627,000732,泰禾集团,898.0112500190735,100.0,2.0
628,000733,振华科技,456.0999984741211,100.0,2.0
629,000735,罗 牛 山,7.949999809265137,100.0,2.0
630,000736,中交地产,6.260000228881836,100.0,2.0
631,000737,南风化工,232.04500007629395,100.0,2.0
632,000738,航发控制,20.399999618530273,100.0,2.0
633,000739,普洛药业,29.850000381469727,100.0,2.0
634,000750,国海证券,4.210000038146973,100.0,2.0
635,000751,锌业股份,4994.00125002861,100.0,2.0
636,000752,*ST西发,7.639999866485596,100.0,2.0
637,000753,漳州发展,2690.013750076294,100.0,2.0
638,000755,山西路桥,5442.011874914169,100.0,2.0
639,000756,新华制药,168.00500011444092,100.0,2.0
640,000757,浩物股份,7746.009375095367,100.0,2.0
641,000758,中色股份,4.730000019073486,100.0,2.0
642,000759,中百集团,5.239999771118164,100.0,2.0
643,000760,斯太退,0.3700000047683716,100.0,2.0
644,000761,本钢板材,4.199999809265137,100.0,2.0
645,000762,西藏矿业,26.799999237060547,100.0,2.0
646,000766,通化金马,4.949999809265137,100.0,2.0
647,000767,晋控电力,5698.009375095367,100.0,2.0
648,000768,中航西飞,26.170000076293945,100.0,2.0
649,000776,广发证券,1800.0600004196167,100.0,2.0
650,000777,中核科技,1000.0550003051758,100.0,2.0
651,000778,新兴铸管,6978.006875038147,100.0,2.0
652,000779,甘咨询,296.0249996185303,100.0,2.0
653,000780,ST平能,5.710000038146973,100.0,2.0
654,000782,美达股份,7234.0043749809265,100.0,2.0
655,000783,长江证券,7.28000020980835,100.0,2.0
656,000785,居然之家,6.050000190734863,100.0,2.0
657,000786,北新建材,164.02999877929688,100.0,2.0
658,000788,北大医药,6.570000171661377,100.0,2.0
659,000789,万年青,888.0024995803833,100.0,2.0
660,000790,华神科技,5.289999961853027,100.0,2.0
661,000791,甘肃电投,4.289999961853027,100.0,2.0
662,000793,华闻集团,3074.0,100.0,2.0
663,000795,英洛华,5.019999980926514,100.0,2.0
664,000796,凯撒旅业,408.01749992370605,100.0,2.0
665,000797,中国武夷,4738.003750085831,100.0,2.0
666,000798,中水渔业,7.849999904632568,100.0,2.0
667,000799,酒鬼酒,253.0,100.0,2.0
668,000800,一汽解放,712.0600004196167,100.0,2.0
669,000801,四川九洲,6.519999980926514,100.0,2.0
670,000802,ST北文,5.03000020980835,100.0,2.0
671,000803,北清环能,1736.0200004577637,100.0,2.0
672,000806,ST银河,6594.010624885559,100.0,2.0
673,000807,云铝股份,952.0524997711182,100.0,2.0
674,000809,铁岭新城,1.9700000286102295,100.0,2.0
675,000810,创维数字,120.01249980926514,100.0,2.0
676,000811,冰轮环境,600.0074996948242,100.0,2.0
677,000812,陕西金叶,6146.0,100.0,2.0
678,000813,德展健康,4.480000019073486,100.0,2.0
679,000815,美利云,5.139999866485596,100.0,2.0
680,000816,智慧农业,3074.0099999904633,100.0,2.0
681,000818,航锦科技,28.780000686645508,100.0,2.0
682,000819,岳阳兴长,6.170000076293945,100.0,2.0
683,000820,*ST节能,6594.010624885559,100.0,2.0
684,000821,京山轻机,200.02000045776367,100.0,2.0
685,000822,山东海化,7.480000019073486,100.0,2.0
686,000823,超声电子,728.0275001525879,100.0,2.0
687,000825,太钢不锈,7.519999980926514,100.0,2.0
688,000826,启迪环境,5.420000076293945,100.0,2.0
689,000828,东莞控股,936.0550003051758,100.0,2.0
690,000829,天音控股,7.889999866485596,100.0,2.0
691,000830,鲁西化工,19.15999984741211,100.0,2.0
692,000831,五矿稀土,19.209999084472656,100.0,2.0
693,000833,粤桂股份,4.559999942779541,100.0,2.0
694,000835,*ST长动,2690.013750076294,100.0,2.0
695,000836,富通信息,1218.0131249427795,100.0,2.0
696,000837,秦川机床,7.199999809265137,100.0,2.0
697,000838,财信发展,3138.0043749809265,100.0,2.0
698,000839,中信国安,194.01312494277954,100.0,2.0
699,000848,承德露露,1048.017499923706,100.0,2.0
700,000850,华茂股份,6786.003750085831,100.0,2.0
701,000851,高鸿股份,6.260000228881836,100.0,2.0
702,000852,石化机械,4.889999866485596,100.0,2.0
703,000856,冀东装备,6.650000095367432,100.0,2.0
704,000858,五 粮 液,298.54998779296875,100.0,2.0
705,000859,国风塑业,5.929999828338623,100.0,2.0
706,000860,顺鑫农业,192.1599998474121,100.0,2.0
707,000861,海印股份,450.0106248855591,100.0,2.0
708,000862,银星能源,5.599999904632568,100.0,2.0
709,000863,三湘印象,5378.007499933243,100.0,2.0
710,000868,安凯客车,4.199999809265137,100.0,2.0
711,000869,张 裕Ａ,112.11999893188477,100.0,2.0
712,000875,吉电股份,5.960000038146973,100.0,2.0
713,000876,新 希 望,1736.0600004196167,100.0,2.0
714,000877,天山股份,1320.045000076294,100.0,2.0
715,000878,云南铜业,1240.017499923706,100.0,2.0
716,000880,潍柴重机,7.590000152587891,100.0,2.0
717,000881,中广核技,584.0299997329712,100.0,2.0
718,000882,华联股份,1.7300000190734863,100.0,2.0
719,000883,湖北能源,4.699999809265137,100.0,2.0
720,000885,城发环境,408.01749992370605,100.0,2.0
721,000886,海南高速,4.550000190734863,100.0,2.0
722,000887,中鼎股份,1000.0249996185303,100.0,2.0
723,000888,峨眉山Ａ,6.380000114440918,100.0,2.0
724,000889,中嘉博创,4.070000171661377,100.0,2.0
725,000890,法尔胜,6.179999828338623,100.0,2.0
726,000892,欢瑞世纪,3778.008125066757,100.0,2.0
727,000893,亚钾国际,16.90999984741211,100.0,2.0
728,000895,双汇发展,32.220001220703125,100.0,2.0
729,000897,津滨发展,386.00624990463257,100.0,2.0
730,000898,鞍钢股份,4.369999885559082,100.0,2.0
731,000899,赣能股份,5.039999961853027,100.0,2.0
732,000900,现代投资,4.090000152587891,100.0,2.0
733,000901,航天科技,168.01500034332275,100.0,2.0
734,000902,新洋丰,1928.0299997329712,100.0,2.0
735,000903,云内动力,7874.008125066757,100.0,2.0
736,000905,厦门港务,6.650000095367432,100.0,2.0
737,000906,浙商中拓,1240.027500152588,100.0,2.0
738,000908,景峰医药,4.699999809265137,100.0,2.0
739,000909,数源科技,7.099999904632568,100.0,2.0
740,000910,大亚圣象,968.0200004577637,100.0,2.0
741,000911,南宁糖业,568.0024995803833,100.0,2.0
742,000912,泸天化,4.130000114440918,100.0,2.0
743,000913,钱江摩托,17.989999771118164,100.0,2.0
744,000915,华特达因,26.290000915527344,100.0,2.0
745,000917,电广传媒,5.0,100.0,2.0
746,000918,嘉凯城,4.429999828338623,100.0,2.0
747,000919,金陵药业,7.269999980926514,100.0,2.0
748,000920,南方汇通,7.25,100.0,2.0
749,000921,海信家电,1672.0,100.0,2.0
750,000922,佳电股份,6.929999828338623,100.0,2.0
751,000923,河钢资源,18.739999771118164,100.0,2.0
752,000925,众合科技,7.519999980926514,100.0,2.0
753,000926,福星股份,4.369999885559082,100.0,2.0
754,000927,中国铁物,7170.009999990463,100.0,2.0
755,000928,中钢国际,328.0299997329712,100.0,2.0
756,000929,兰州黄河,904.0100002288818,100.0,2.0
757,000930,中粮科技,296.0249996185303,100.0,2.0
758,000931,中 关 村,6.909999847412109,100.0,2.0
759,000932,华菱钢铁,6.53000020980835,100.0,2.0
760,000933,神火股份,408.0375003814697,100.0,2.0
761,000935,四川双马,1320.045000076294,100.0,2.0
762,000936,华西股份,6.96999979019165,100.0,2.0
763,000937,冀中能源,7810.003750085831,100.0,2.0
764,000938,紫光股份,20.739999771118164,100.0,2.0
765,000948,南天信息,1144.0424995422363,100.0,2.0
766,000949,新乡化纤,88.04749965667725,100.0,2.0
767,000950,重药控股,5.010000228881836,100.0,2.0
768,000951,中国重汽,27.399999618530273,100.0,2.0
769,000952,广济药业,7.730000019073486,100.0,2.0
770,000953,河化股份,4.980000019073486,100.0,2.0
771,000955,欣龙控股,5.449999809265137,100.0,2.0
772,000957,中通客车,6.070000171661377,100.0,2.0
773,000958,东方能源,4.119999885559082,100.0,2.0
774,000959,首钢股份,5.440000057220459,100.0,2.0
775,000960,锡业股份,1912.0524997711182,100.0,2.0
776,000961,中南建设,5.889999866485596,100.0,2.0
777,000962,东方钽业,360.04500007629395,100.0,2.0
778,000963,华东医药,264.13000106811523,100.0,2.0
779,000965,天保基建,2498.000624895096,100.0,2.0
780,000966,长源电力,824.0524997711182,100.0,2.0
781,000967,盈峰环境,6.71999979019165,100.0,2.0
782,000968,蓝焰控股,6.409999847412109,100.0,2.0
783,000969,安泰科技,104.02499961853027,100.0,2.0
784,000970,中科三环,408.0074996948242,100.0,2.0
785,000971,ST高升,2562.015000104904,100.0,2.0
786,000972,*ST中基,962.0056250095367,100.0,2.0
787,000973,佛塑科技,4.25,100.0,2.0
788,000975,银泰黄金,408.0275001525879,100.0,2.0
789,000976,华铁股份,5.730000019073486,100.0,2.0
790,000977,浪潮信息,28.020000457763672,100.0,2.0
791,000978,桂林旅游,6.25,100.0,2.0
792,000980,*ST众泰,7.5,100.0,2.0
793,000981,*ST银亿,130.00874996185303,100.0,2.0
794,000982,中银绒业,1922.0112500190735,100.0,2.0
795,000983,山西焦煤,56.04249954223633,100.0,2.0
796,000985,大庆华科,1016.0124998092651,100.0,2.0
797,000987,越秀金控,1192.0150003433228,100.0,2.0
798,000988,华工科技,23.209999084472656,100.0,2.0
799,000989,九 芝 堂,280.04749965667725,100.0,2.0
800,000990,诚志股份,1192.0249996185303,100.0,2.0
801,000993,闽东电力,472.04749965667725,100.0,2.0
802,000995,皇台酒业,28.889999389648438,100.0,2.0
803,000996,中国中期,392.0,100.0,2.0
804,000997,新 大 陆,16.299999237060547,100.0,2.0
805,000998,隆平高科,1960.0249996185303,100.0,2.0
806,000999,华润三九,26.389999389648438,100.0,2.0
807,001201,东瑞股份,192.0900001525879,100.0,2.0
808,001202,炬申股份,19.639999389648438,100.0,2.0
809,001203,大中矿业,20.100000381469727,100.0,2.0
810,001205,盛航股份,31.6200008392334,100.0,2.0
811,001206,依依股份,64.95999908447266,100.0,2.0
812,001207,联科科技,30.100000381469727,100.0,2.0
813,001208,华菱线缆,7.03000020980835,100.0,2.0
814,001696,宗申动力,7.860000133514404,100.0,2.0
815,001872,招商港口,16.889999389648438,100.0,2.0
816,001896,豫能控股,88.03750038146973,100.0,2.0
817,001914,招商积余,17.31999969482422,100.0,2.0
818,001965,招商公路,7.309999942779541,100.0,2.0
819,001979,招商蛇口,760.0024995803833,100.0,2.0
820,002001,新 和 成,28.579999923706055,100.0,2.0
821,002002,鸿达兴业,7938.0025000572205,100.0,2.0
822,002003,伟星股份,6.28000020980835,100.0,2.0
823,002004,华邦健康,6.210000038146973,100.0,2.0
824,002005,ST德豪,1.8200000524520874,100.0,2.0
825,002006,精功科技,8.0,100.0,2.0
826,002007,华兰生物,112.02000045776367,100.0,2.0
827,002008,大族激光,156.13000106811523,100.0,2.0
828,002009,天奇股份,1288.0500001907349,100.0,2.0
829,002010,传化智联,7.539999961853027,100.0,2.0
830,002011,盾安环境,5.710000038146973,100.0,2.0
831,002012,凯恩股份,5.5,100.0,2.0
832,002013,中航机电,520.0500001907349,100.0,2.0
833,002014,永新股份,168.0349998474121,100.0,2.0
834,002015,协鑫能科,248.01249980926514,100.0,2.0
835,002016,世荣兆业,6.380000114440918,100.0,2.0
836,002017,东信和平,840.039999961853,100.0,2.0
837,002019,亿帆医药,17.170000076293945,100.0,2.0
838,002020,京新药业,104.03499984741211,100.0,2.0
839,002021,ST中捷,898.0012500286102,100.0,2.0
840,002022,科华生物,17.56999969482422,100.0,2.0
841,002023,海特高新,1624.027500152588,100.0,2.0
842,002024,苏宁易购,5.590000152587891,100.0,2.0
843,002025,航天电器,308.13000106811523,100.0,2.0
844,002026,山东威达,1240.0474996566772,100.0,2.0
845,002027,分众传媒,360.0550003051758,100.0,2.0
846,002028,思源电气,30.399999618530273,100.0,2.0
847,002029,七 匹 狼,6.590000152587891,100.0,2.0
848,002030,达安基因,21.389999389648438,100.0,2.0
849,002031,巨轮智能,1.7799999713897705,100.0,2.0
850,002032,苏 泊 尔,544.0500030517578,100.0,2.0
851,002033,丽江股份,6.309999942779541,100.0,2.0
852,002034,旺能环境,2024.0150003433228,100.0,2.0
853,002035,华帝股份,7.190000057220459,100.0,2.0
854,002036,联创电子,1240.0074996948242,100.0,2.0
855,002037,保利联合,5.949999809265137,100.0,2.0
856,002038,双鹭药业,664.017499923706,100.0,2.0
857,002039,黔源电力,1656.0024995803833,100.0,2.0
858,002040,南 京 港,6.0,100.0,2.0
859,002041,登海种业,1864.0200004577637,100.0,2.0
860,002042,华孚时尚,4.949999809265137,100.0,2.0
861,002043,兔 宝 宝,472.01749992370605,100.0,2.0
862,002044,美年健康,344.0275001525879,100.0,2.0
863,002045,国光电器,1000.045000076294,100.0,2.0
864,002046,国机精工,168.01500034332275,100.0,2.0
865,002047,宝鹰股份,5698.009375095367,100.0,2.0
866,002048,宁波华翔,17.729999542236328,100.0,2.0
867,002049,紫光国微,149.66000366210938,100.0,2.0
868,002050,三花智控,24.010000228881836,100.0,2.0
869,002051,中工国际,6.380000114440918,100.0,2.0
870,002052,ST同洲,1.8899999856948853,100.0,2.0
871,002053,云南能投,7.849999904632568,100.0,2.0
872,002054,德美化工,712.0500001907349,100.0,2.0
873,002055,得润电子,1192.005000114441,100.0,2.0
874,002056,横店东磁,1272.0524997711182,100.0,2.0
875,002057,中钢天源,6.820000171661377,100.0,2.0
876,002058,*ST威尔,376.05249977111816,100.0,2.0
877,002059,云南旅游,5.769999980926514,100.0,2.0
878,002060,粤 水 电,6210.01437497139,100.0,2.0
879,002061,浙江交科,5.309999942779541,100.0,2.0
880,002062,宏润建设,4.159999847412109,100.0,2.0
881,002063,远光软件,8.039999961853027,100.0,2.0
882,002064,华峰化学,1624.057499885559,100.0,2.0
883,002065,东华软件,7.929999828338623,100.0,2.0
884,002066,瑞泰科技,520.0500001907349,100.0,2.0
885,002067,景兴纸业,7042.00125002861,100.0,2.0
886,002068,黑猫股份,7.590000152587891,100.0,2.0
887,002069,獐子岛,5698.009375095367,100.0,2.0
888,002072,*ST凯瑞,5.369999885559082,100.0,2.0
889,002073,软控股份,4.860000133514404,100.0,2.0
890,002074,国轩高科,188.06000137329102,100.0,2.0
891,002075,沙钢股份,1048.0474996566772,100.0,2.0
